MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
,,,,,,MWUG42010424,Safety,,Heated Workwear,MWUG42010424,MWUG42010424,UTW Pro Heated Glove Blk LG,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Tech Gear 5.7 Inc (TECGE),Tech Gear 5.7 Inc,,,MWUG42010424,,Safety > Personal Protective Equipment > Heated Workwear,- Model/MPN: MWUG42010424,GENER Heated Apparel MWUG4201,Generic Heated Apparel MWUG42010424,The Generic Heated Apparel (MPN: MWUG42010424) is engineered for standard industrial applications. Provides robust performance and standard compliance.,High-quality Generic Heated Apparel. Engineered with premium materials for durability.,Discover the reliability of the Generic Heated Apparel. Ideal for professionals requesting top-tier specifications.,,,,,,,,,,,,,,,,,,,,,,,,,,Heated Apparel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
,,,,,,MWUG42010524,Safety,,Heated Workwear,MWUG42010524,MWUG42010524,UTW Pro Heated Glove Blk XL,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Tech Gear 5.7 Inc (TECGE),Tech Gear 5.7 Inc,,,MWUG42010524,,Safety > Personal Protective Equipment > Heated Workwear,- Model/MPN: MWUG42010524,GENER Heated Apparel MWUG4201,Generic Heated Apparel MWUG42010524,The Generic Heated Apparel (MPN: MWUG42010524) is engineered for standard industrial applications. Provides robust performance and standard compliance.,High-quality Generic Heated Apparel. Engineered with premium materials for durability.,Discover the reliability of the Generic Heated Apparel. Ideal for professionals requesting top-tier specifications.,,,,,,,,,,,,,,,,,,,,,,,,,,Heated Apparel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
,,,,,,MWUG42010624,Safety,,Heated Workwear,MWUG42010624,MWUG42010624,UTW Pro Heated Glove Blk 2X,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Tech Gear 5.7 Inc (TECGE),Tech Gear 5.7 Inc,,,MWUG42010624,,Safety > Personal Protective Equipment > Heated Workwear,- Model/MPN: MWUG42010624,GENER Heated Apparel MWUG4201,Generic Heated Apparel MWUG42010624,The Generic Heated Apparel (MPN: MWUG42010624) is engineered for standard industrial applications. Provides robust performance and standard compliance.,High-quality Generic Heated Apparel. Engineered with premium materials for durability.,Discover the reliability of the Generic Heated Apparel. Ideal for professionals requesting top-tier specifications.,,,,,,,,,,,,,,,,,,,,,,,,,,Heated Apparel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
,,,,,,MWUG36010225,Safety,,Heated Workwear,MWUG36010225,MWUG36010225,MWUG36010225 BLK SM Aerial Snow Heated Glove,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Tech Gear 5.7 Inc (TECGE),Tech Gear 5.7 Inc,,,MWUG36010225,,Safety > Personal Protective Equipment > Heated Workwear,- Model/MPN: MWUG36010225,GENER Heated Apparel MWUG3601,Generic Heated Apparel MWUG36010225,The Generic Heated Apparel (MPN: MWUG36010225) is engineered for standard industrial applications. Provides robust performance and standard compliance.,High-quality Generic Heated Apparel. Engineered with premium materials for durability.,Discover the reliability of the Generic Heated Apparel. Ideal for professionals requesting top-tier specifications.,,,,,,,,,,,,,,,,,,,,,,,,,,Heated Apparel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
,,,,,,MWUG36010325,Safety,,Heated Workwear,MWUG36010325,MWUG36010325,MWUG36010325 BLK MD Aerial Snow Heated Glove,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Tech Gear 5.7 Inc (TECGE),Tech Gear 5.7 Inc,,,MWUG36010325,,Safety > Personal Protective Equipment > Heated Workwear,- Model/MPN: MWUG36010325,GENER Heated Apparel MWUG3601,Generic Heated Apparel MWUG36010325,The Generic Heated Apparel (MPN: MWUG36010325) is engineered for standard industrial applications. Provides robust performance and standard compliance.,High-quality Generic Heated Apparel. Engineered with premium materials for durability.,Discover the reliability of the Generic Heated Apparel. Ideal for professionals requesting top-tier specifications.,,,,,,,,,,,,,,,,,,,,,,,,,,Heated Apparel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
,,,,,,MWUG36010425,Safety,,Heated Workwear,MWUG36010425,MWUG36010425,MWUG36010425 BLK LG Aerial Snow Heated Glove,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Tech Gear 5.7 Inc (TECGE),Tech Gear 5.7 Inc,,,MWUG36010425,,Safety > Personal Protective Equipment > Heated Workwear,- Model/MPN: MWUG36010425,GENER Heated Apparel MWUG3601,Generic Heated Apparel MWUG36010425,The Generic Heated Apparel (MPN: MWUG36010425) is engineered for standard industrial applications. Provides robust performance and standard compliance.,High-quality Generic Heated Apparel. Engineered with premium materials for durability.,Discover the reliability of the Generic Heated Apparel. Ideal for professionals requesting top-tier specifications.,,,,,,,,,,,,,,,,,,,,,,,,,,Heated Apparel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
,,,,,,MWUG36010525,Safety,,Heated Workwear,MWUG36010525,MWUG36010525,MWUG36010525 BLK XL Aerial Snow Heated Glove,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Tech Gear 5.7 Inc (TECGE),Tech Gear 5.7 Inc,,,MWUG36010525,,Safety > Personal Protective Equipment > Heated Workwear,- Model/MPN: MWUG36010525,GENER Heated Apparel MWUG3601,Generic Heated Apparel MWUG36010525,The Generic Heated Apparel (MPN: MWUG36010525) is engineered for standard industrial applications. Provides robust performance and standard compliance.,High-quality Generic Heated Apparel. Engineered with premium materials for durability.,Discover the reliability of the Generic Heated Apparel. Ideal for professionals requesting top-tier specifications.,,,,,,,,,,,,,,,,,,,,,,,,,,Heated Apparel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
,,,,,,MWUG36010625,Safety,,Heated Workwear,MWUG36010625,MWUG36010625,MWUG36010625 BLK 2X Aerial Snow Heated Glove,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Tech Gear 5.7 Inc (TECGE),Tech Gear 5.7 Inc,,,MWUG36010625,,Safety > Personal Protective Equipment > Heated Workwear,- Model/MPN: MWUG36010625,GENER Heated Apparel MWUG3601,Generic Heated Apparel MWUG36010625,The Generic Heated Apparel (MPN: MWUG36010625) is engineered for standard industrial applications. Provides robust performance and standard compliance.,High-quality Generic Heated Apparel. Engineered with premium materials for durability.,Discover the reliability of the Generic Heated Apparel. Ideal for professionals requesting top-tier specifications.,,,,,,,,,,,,,,,,,,,,,,,,,,Heated Apparel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
https://www.dewalt.com/products/dpg15,https://www.dewalt.com/documents/dpg15-datasheet.pdf,https://www.distributor-direct.com/item/dpg15,,,,DPG15,,,,DPG15,DPG15,DPG15 Dewalt AM/FM Hearing Protector,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Radians (7363),Radians,DEWALT,,DPG15,AM/FM,,"- Brand: DEWALT
- Model/MPN: DPG15
- Voltage: Rating",DEWAL UNKNOWN DPG15,DEWALT UNKNOWN DPG15 Rating,The DEWALT UNKNOWN (MPN: DPG15) is engineered for standard industrial applications. It features a voltage of Rating.,High-quality DEWALT UNKNOWN. Engineered with premium materials for durability.,Discover the reliability of the DEWALT UNKNOWN. Ideal for professionals requesting top-tier specifications.,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dewalt.com/documents/dpg15-datasheet.pdf,,,,,,,,,,,,,,,,,,No
https://www.milwaukeetool.com/products/f200b-21l,https://www.milwaukeetool.com/documents/f200b-21l-datasheet.pdf,https://www.distributor-direct.com/item/f200b-21l,,,,F200B-21L,Safety,,Heated Workwear,F200B-21L,F200B-21L,F200B-21L Milw M12 Womens - BLK Heated Hoodie Kit L,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee,,F200B-21L,,Safety > Personal Protective Equipment > Heated Workwear,"- Brand: Milwaukee
- Model/MPN: F200B-21L",MILWA Heated Apparel F200B-21,Milwaukee Heated Apparel F200B-21L,The Milwaukee Heated Apparel (MPN: F200B-21L) is engineered for standard industrial applications. Provides robust performance and standard compliance.,High-quality Milwaukee Heated Apparel. Engineered with premium materials for durability.,Discover the reliability of the Milwaukee Heated Apparel. Ideal for professionals requesting top-tier specifications.,,,,,,,,,,,,,,,,,,,,,,,,,,Heated Apparel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.milwaukeetool.com/documents/f200b-21l-datasheet.pdf,,,,,,,,,,,,,,,,,,No
https://www.milwaukeetool.com/products/f200b-21m,https://www.milwaukeetool.com/documents/f200b-21m-datasheet.pdf,https://www.distributor-direct.com/item/f200b-21m,,,,F200B-21M,Safety,,Heated Workwear,F200B-21M,F200B-21M,F200B-21M Milw M12 Womens - BLK Heated Hoodie Kit M,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee,,F200B-21M,,Safety > Personal Protective Equipment > Heated Workwear,"- Brand: Milwaukee
- Model/MPN: F200B-21M",MILWA Heated Apparel F200B-21,Milwaukee Heated Apparel F200B-21M,The Milwaukee Heated Apparel (MPN: F200B-21M) is engineered for standard industrial applications. Provides robust performance and standard compliance.,High-quality Milwaukee Heated Apparel. Engineered with premium materials for durability.,Discover the reliability of the Milwaukee Heated Apparel. Ideal for professionals requesting top-tier specifications.,,,,,,,,,,,,,,,,,,,,,,,,,,Heated Apparel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.milwaukeetool.com/documents/f200b-21m-datasheet.pdf,,,,,,,,,,,,,,,,,,No
https://www.milwaukeetool.com/products/m200b-21l,https://www.milwaukeetool.com/documents/m200b-21l-datasheet.pdf,https://www.distributor-direct.com/item/m200b-21l,,,,M200B-21L,Safety,,Heated Workwear,M200B-21L,M200B-21L,M200B-21L Milw M12 BLK - Heated Hoodie Kit L,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee,,M200B-21L,,Safety > Personal Protective Equipment > Heated Workwear,"- Brand: Milwaukee
- Model/MPN: M200B-21L",MILWA Heated Apparel M200B-21,Milwaukee Heated Apparel M200B-21L,The Milwaukee Heated Apparel (MPN: M200B-21L) is engineered for standard industrial applications. Provides robust performance and standard compliance.,High-quality Milwaukee Heated Apparel. Engineered with premium materials for durability.,Discover the reliability of the Milwaukee Heated Apparel. Ideal for professionals requesting top-tier specifications.,,,,,,,,,,,,,,,,,,,,,,,,,,Heated Apparel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.milwaukeetool.com/documents/m200b-21l-datasheet.pdf,,,,,,,,,,,,,,,,,,No
https://www.milwaukeetool.com/products/m200b-21m,https://www.milwaukeetool.com/documents/m200b-21m-datasheet.pdf,https://www.distributor-direct.com/item/m200b-21m,,,,M200B-21M,Safety,,Heated Workwear,M200B-21M,M200B-21M,M200B-21M Milw M12 BLK - Heated Hoodie Kit M,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee,,M200B-21M,,Safety > Personal Protective Equipment > Heated Workwear,"- Brand: Milwaukee
- Model/MPN: M200B-21M",MILWA Heated Apparel M200B-21,Milwaukee Heated Apparel M200B-21M,The Milwaukee Heated Apparel (MPN: M200B-21M) is engineered for standard industrial applications. Provides robust performance and standard compliance.,High-quality Milwaukee Heated Apparel. Engineered with premium materials for durability.,Discover the reliability of the Milwaukee Heated Apparel. Ideal for professionals requesting top-tier specifications.,,,,,,,,,,,,,,,,,,,,,,,,,,Heated Apparel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.milwaukeetool.com/documents/m200b-21m-datasheet.pdf,,,,,,,,,,,,,,,,,,No
https://www.milwaukeetool.com/products/m200b-21xl,https://www.milwaukeetool.com/documents/m200b-21xl-datasheet.pdf,https://www.distributor-direct.com/item/m200b-21xl,,,,M200B-21XL,Safety,,Heated Workwear,M200B-21XL,M200B-21XL,M200B-21XL Milw M12 BLK - Heated Hoodie Kit XL,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee,,M200B-21XL,,Safety > Personal Protective Equipment > Heated Workwear,"- Brand: Milwaukee
- Model/MPN: M200B-21XL",MILWA Heated Apparel M200B-21,Milwaukee Heated Apparel M200B-21XL,The Milwaukee Heated Apparel (MPN: M200B-21XL) is engineered for standard industrial applications. Provides robust performance and standard compliance.,High-quality Milwaukee Heated Apparel. Engineered with premium materials for durability.,Discover the reliability of the Milwaukee Heated Apparel. Ideal for professionals requesting top-tier specifications.,,,,,,,,,,,,,,,,,,,,,,,,,,Heated Apparel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.milwaukeetool.com/documents/m200b-21xl-datasheet.pdf,,,,,,,,,,,,,,,,,,No
https://www.milwaukeetool.com/products/m200g-21l,https://www.milwaukeetool.com/documents/m200g-21l-datasheet.pdf,https://www.distributor-direct.com/item/m200g-21l,,,,M200G-21L,Safety,,Heated Workwear,M200G-21L,M200G-21L,M200G-21L Milw M12 Gray - Heated Hoodie Kit L,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee,,M200G-21L,,Safety > Personal Protective Equipment > Heated Workwear,"- Brand: Milwaukee
- Model/MPN: M200G-21L
- Color: Gray",MILWA Heated Apparel M200G-21,Milwaukee Heated Apparel M200G-21L Gray,The Milwaukee Heated Apparel (MPN: M200G-21L) is engineered for standard industrial applications. It features a color of Gray.,High-quality Milwaukee Heated Apparel. Engineered with premium materials for durability.,Discover the reliability of the Milwaukee Heated Apparel. Ideal for professionals requesting top-tier specifications.,,,,,,,,,,,,,,,,,,,,,,,,,,Heated Apparel,Color,Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.milwaukeetool.com/documents/m200g-21l-datasheet.pdf,,,,,,,,,,,,,,,,,,No
https://www.milwaukeetool.com/products/m200g-21m,https://www.milwaukeetool.com/documents/m200g-21m-datasheet.pdf,https://www.distributor-direct.com/item/m200g-21m,,,,M200G-21M,Safety,,Heated Workwear,M200G-21M,M200G-21M,M200G-21M Milw M12 Gray - Heated Hoodie Kit M,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee,,M200G-21M,,Safety > Personal Protective Equipment > Heated Workwear,"- Brand: Milwaukee
- Model/MPN: M200G-21M
- Color: Gray",MILWA Heated Apparel M200G-21,Milwaukee Heated Apparel M200G-21M Gray,The Milwaukee Heated Apparel (MPN: M200G-21M) is engineered for standard industrial applications. It features a color of Gray.,High-quality Milwaukee Heated Apparel. Engineered with premium materials for durability.,Discover the reliability of the Milwaukee Heated Apparel. Ideal for professionals requesting top-tier specifications.,,,,,,,,,,,,,,,,,,,,,,,,,,Heated Apparel,Color,Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.milwaukeetool.com/documents/m200g-21m-datasheet.pdf,,,,,,,,,,,,,,,,,,No
